,latitude,longitude,address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,municipality,neighborhood,newDevelopment,numPhotos,operation,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url,parkingSpace
349,44.403242,8.950094,Corso Buenos Aires s.c.n,2,it,{'typology': 'flat'},950,Medio Levante,0,01-Rivale,5,0,0,1,1,0,Genova,Foce,0,15,sale,185000,2176,16740958,flat,Genova,6,1,85,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Corso Buenos Aires s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/84/fb/2d/201775831.jpg,https://www.idealista.it/immobile/16740958/,0
350,44.403242,8.950094,Corso buenos aires s.c.n,1,it,{'typology': 'flat'},950,Medio Levante,0,1226,3,0,0,0,0,0,Genova,Foce,0,10,sale,119000,1700,13882078,flat,Genova,5,1,70,renew,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Corso buenos aires s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/0d/da/d4/140472672.jpg,https://www.idealista.it/immobile/13882078/,0
351,44.403242,8.950094,Corso Buenos Aires s.c.n,1,it,{'typology': 'flat'},950,Medio Levante,0,311,1,0,0,0,0,0,Genova,Foce,0,4,sale,185000,1850,9738902,flat,Genova,6,1,100,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Corso Buenos Aires s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/c6/70/88/58014153.jpg,https://www.idealista.it/immobile/9738902/,0
352,44.412895,8.938949,Via Goffredo Mameli s.c.n,2,it,{'typology': 'flat'},955,Centro Est,0,936,2,0,0,1,1,0,Genova,Castelletto,0,18,sale,420000,2211,17218328,flat,Genova,9,1,190,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Goffredo Mameli s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/ed/18/2c/211212444.jpg,https://www.idealista.it/immobile/17218328/,1
353,44.39969,8.948371,Corso Torino,2,it,{'typology': 'flat'},956,Medio Levante,0,27,4,0,0,1,1,0,Genova,Foce,0,18,sale,370000,1850,16977941,flat,Genova,10,0,200,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Corso Torino'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/fc/f2/30/206243567.jpg,https://www.idealista.it/immobile/16977941/,0
354,44.39896,8.947656,Passo Lorenzo Pareto,1,it,{'typology': 'flat'},956,Medio Levante,0,98/19,1,0,0,1,0,0,Genova,Foce,0,15,sale,147000,1838,17438127,flat,Genova,5,0,80,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Passo Lorenzo Pareto'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a3/d0/a7/215677859.jpg,https://www.idealista.it/immobile/17438127/,0
355,44.408751,8.94861,"Corso Monte Grappa, 16",2,it,{'typology': 'flat'},960,Bassa Val Bisagno,0,Simonetta (2539488),5,0,0,1,1,0,Genova,San Fruttuoso,0,24,sale,299000,2062,17198794,flat,Genova,10,1,145,good,"{'subtitle': 'San Fruttuoso, Genova', 'title': 'Appartamento in Corso Monte Grappa, 16'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/ca/7c/09/210834383.jpg,https://www.idealista.it/immobile/17198794/,0
356,44.411678,8.931864,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},961,Centro Est,0,CS109 (54745000),2,0,0,0,0,1,Genova,Prè-Molo-Maddalena,0,36,sale,158000,1564,16171835,flat,Genova,4,0,101,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a7/1b/46/191457236.jpg,https://www.idealista.it/immobile/16171835/,0
357,44.397818,8.946277,quartiere Foce,2,it,{'typology': 'flat'},965,Medio Levante,0,-54069727,3,0,0,1,0,0,Genova,Foce,0,15,sale,450000,3000,10817764,flat,Genova,7,0,150,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/72/a7/dd/154756237.jpg,https://www.idealista.it/immobile/10817764/,0
358,44.408027,8.949271,"Via Carrozzino, 3",1,it,{'typology': 'flat'},969,Bassa Val Bisagno,0,25737 (4000737),2,0,0,1,1,0,Genova,San Fruttuoso,0,16,sale,155000,1325,16723162,flat,Genova,5,1,117,renew,"{'subtitle': 'San Fruttuoso, Genova', 'title': 'Appartamento in Via Carrozzino, 3'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/1b/cb/b7/211320084.jpg,https://www.idealista.it/immobile/16723162/,0
359,44.412113,8.943738,Via Assarotti,2,it,{'typology': 'flat'},970,Centro Est,0,-2576632,5,0,0,1,1,0,Genova,Castelletto,0,24,sale,295000,2034,17726798,flat,Genova,3,0,145,,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Assarotti'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/ea/14/2f/221805690.jpg,https://www.idealista.it/immobile/17726798/,0
360,44.403126,8.950452,Corso Buenos Aires,2,it,"{'subTypology': 'penthouse', 'typology': 'flat'}",979,Medio Levante,0,C.so Buenos Aires (75970920),6,0,0,0,1,0,Genova,Foce,0,7,sale,320000,2667,17820800,penthouse,Genova,6,0,120,good,"{'subtitle': 'Foce, Genova', 'title': 'Attico in Corso Buenos Aires'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/89/6d/3b/223644639.jpg,https://www.idealista.it/immobile/17820800/,0
361,44.40269,8.950371,Corso torino,1,it,{'typology': 'flat'},981,Medio Levante,0,,6,0,0,1,0,0,Genova,Foce,0,7,sale,165000,1269,17468220,flat,Genova,5,0,130,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Corso torino'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/67/ae/24/216488492.jpg,https://www.idealista.it/immobile/17468220/,0
362,44.412885,8.935223,quartiere Castelletto,1,it,{'typology': 'flat'},981,Centro Est,0,-54307676,3,0,0,,0,0,Genova,Castelletto,0,15,sale,150000,2000,11906604,flat,Genova,5,0,75,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/af/fe/18/154698140.jpg,https://www.idealista.it/immobile/11906604/,0
363,44.399949,8.94897,Via Giuseppe Casaregis,1,it,{'typology': 'flat'},981,Medio Levante,0,(1907671) (62154490),2,0,0,1,0,0,Genova,Foce,0,12,sale,167000,1452,16472639,flat,Genova,8,0,115,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Via Giuseppe Casaregis'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/47/3a/e2/196624176.jpg,https://www.idealista.it/immobile/16472639/,0
364,44.410352,8.94734,quartiere Castelletto,1,it,{'typology': 'flat'},986,Centro Est,0,9232,0,0,0,1,0,0,Genova,Castelletto,0,29,sale,180000,1800,17777529,flat,Genova,6,0,100,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/42/10/a0/222802437.jpg,https://www.idealista.it/immobile/17777529/,0
365,44.400249,8.94927,Via Casaregis,2,it,{'typology': 'flat'},986,Medio Levante,0,55,6,0,0,1,1,0,Genova,Foce,0,22,sale,250000,2500,17422382,flat,Genova,6,0,100,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Via Casaregis'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/3d/08/ca/215342982.jpg,https://www.idealista.it/immobile/17422382/,0
366,44.406462,8.926168,"Vico delle Vele, 10",2,it,{'typology': 'flat'},987,Centro Est,0,VV080618 (2583813),2,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,20,sale,210000,1750,17820852,flat,Genova,3,1,120,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico delle Vele, 10'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/80/32/7b/223646013.jpg,https://www.idealista.it/immobile/17820852/,0
367,44.412562,8.933598,Piazza del Portello,3,it,{'typology': 'flat'},987,Centro Est,0,947,2,0,0,1,1,0,Genova,Castelletto,0,17,sale,280000,1414,17645744,flat,Genova,10,0,198,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Piazza del Portello'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/b0/dd/4e/220265787.jpg,https://www.idealista.it/immobile/17645744/,0
368,44.413024,8.935427,Salita Inferiore di Sant'Anna s.c.n,2,it,{'typology': 'flat'},993,Centro Est,0,8337,0,0,0,0,1,1,Genova,Castelletto,0,25,sale,130000,1667,16685363,flat,Genova,5,1,78,good,"{'subtitle': 'Castelletto, Genova', 'title': ""Appartamento in Salita Inferiore di Sant'Anna s.c.n""}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/65/02/48/205649031.jpg,https://www.idealista.it/immobile/16685363/,0
369,44.410606,8.929337,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},993,Centro Est,0,V3/19,1,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,8,sale,70000,1167,16101543,flat,Genova,4,0,60,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/27/48/c9/189998355.jpg,https://www.idealista.it/immobile/16101543/,0
370,44.408132,8.949548,Via Canevari,2,it,{'typology': 'flat'},993,Bassa Val Bisagno,0,80/19,6,0,0,1,1,0,Genova,San Fruttuoso,0,14,sale,239000,1593,17110167,flat,Genova,9,0,150,good,"{'subtitle': 'San Fruttuoso, Genova', 'title': 'Appartamento in Via Canevari'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/87/6e/15/210132254.jpg,https://www.idealista.it/immobile/17110167/,0
371,44.395423,8.939565,Corso Aurelio Saffi,2,it,{'typology': 'flat'},994,Centro Est,0,36/19,1,0,0,1,1,0,Genova,Carignano,0,19,sale,449000,2494,16484939,flat,Genova,8,0,180,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Corso Aurelio Saffi'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/4c/5c/f5/210673250.jpg,https://www.idealista.it/immobile/16484939/,0
372,44.397154,8.945783,quartiere Foce,1,it,{'typology': 'flat'},997,Medio Levante,0,FO110 (55263022),2,0,0,1,0,0,Genova,Foce,0,17,sale,345000,4423,17726094,flat,Genova,3,0,78,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/89/2b/59/221797033.jpg,https://www.idealista.it/immobile/17726094/,0
